,SNo,ObservationDate,Province/State,Country,Last Update,Confirmed,Deaths,Recovered
23265,23266,05/10/2020,,Mauritius,2020-05-11 02:32:30,332.0,10.0,320.0
23271,23272,05/10/2020,,Morocco,2020-05-11 02:32:30,6063.0,188.0,2554.0
23272,23273,05/10/2020,,Mozambique,2020-05-11 02:32:30,91.0,0.0,34.0
23273,23274,05/10/2020,,Namibia,2020-05-11 02:32:30,16.0,0.0,11.0
23278,23279,05/10/2020,,Niger,2020-05-11 02:32:30,821.0,46.0,624.0
23279,23280,05/10/2020,,Nigeria,2020-05-11 02:32:30,4399.0,143.0,778.0
23294,23295,05/10/2020,,Rwanda,2020-05-11 02:32:30,284.0,0.0,140.0
23299,23300,05/10/2020,,Sao Tome and Principe,2020-05-11 02:32:30,208.0,5.0,4.0
23301,23302,05/10/2020,,Senegal,2020-05-11 02:32:30,1709.0,19.0,650.0
23303,23304,05/10/2020,,Seychelles,2020-05-11 02:32:30,11.0,0.0,10.0
23304,23305,05/10/2020,,Sierra Leone,2020-05-11 02:32:30,307.0,18.0,67.0
23308,23309,05/10/2020,,Somalia,2020-05-11 02:32:30,1054.0,51.0,118.0
23309,23310,05/10/2020,,South Africa,2020-05-11 02:32:30,10015.0,194.0,4173.0
23311,23312,05/10/2020,,South Sudan,2020-05-11 02:32:30,120.0,0.0,2.0
23314,23315,05/10/2020,,Sudan,2020-05-11 02:32:30,1365.0,70.0,149.0
23321,23322,05/10/2020,,Tanzania,2020-05-11 02:32:30,509.0,21.0,183.0
23324,23325,05/10/2020,,Togo,2020-05-11 02:32:30,174.0,11.0,89.0
23326,23327,05/10/2020,,Tunisia,2020-05-11 02:32:30,1032.0,45.0,700.0
23329,23330,05/10/2020,,Uganda,2020-05-11 02:32:30,121.0,0.0,55.0
23337,23338,05/10/2020,,Western Sahara,2020-05-11 02:32:30,6.0,0.0,5.0
23339,23340,05/10/2020,,Zambia,2020-05-11 02:32:30,267.0,7.0,117.0
23340,23341,05/10/2020,,Zimbabwe,2020-05-11 02:32:30,36.0,4.0,9.0
23483,23484,05/11/2020,,Algeria,2020-05-12 03:32:27,5891.0,507.0,2841.0
23485,23486,05/11/2020,,Angola,2020-05-12 03:32:27,45.0,2.0,13.0
23498,23499,05/11/2020,,Benin,2020-05-12 03:32:27,319.0,2.0,62.0
23502,23503,05/11/2020,,Botswana,2020-05-12 03:32:27,24.0,1.0,12.0
23506,23507,05/11/2020,,Burkina Faso,2020-05-12 03:32:27,760.0,50.0,584.0
23508,23509,05/11/2020,,Burundi,2020-05-12 03:32:27,15.0,1.0,7.0
23511,23512,05/11/2020,,Cameroon,2020-05-12 03:32:27,2689.0,125.0,1524.0
23512,23513,05/11/2020,,Central African Republic,2020-05-12 03:32:27,143.0,0.0,10.0
23513,23514,05/11/2020,,Chad,2020-05-12 03:32:27,322.0,31.0,53.0
23516,23517,05/11/2020,,Comoros,2020-05-12 03:32:27,11.0,1.0,0.0
23517,23518,05/11/2020,,Congo (Brazzaville),2020-05-12 03:32:27,333.0,11.0,53.0
23518,23519,05/11/2020,,Congo (Kinshasa),2020-05-12 03:32:27,1024.0,41.0,141.0
23526,23527,05/11/2020,,Djibouti,2020-05-12 03:32:27,1227.0,3.0,872.0
23530,23531,05/11/2020,,Egypt,2020-05-12 03:32:27,9746.0,533.0,2172.0
23532,23533,05/11/2020,,Equatorial Guinea,2020-05-12 03:32:27,439.0,4.0,13.0
23533,23534,05/11/2020,,Eritrea,2020-05-12 03:32:27,39.0,0.0,38.0
23535,23536,05/11/2020,,Eswatini,2020-05-12 03:32:27,175.0,2.0,28.0
23536,23537,05/11/2020,,Ethiopia,2020-05-12 03:32:27,250.0,5.0,105.0
23540,23541,05/11/2020,,Gabon,2020-05-12 03:32:27,802.0,9.0,127.0
23541,23542,05/11/2020,,Gambia,2020-05-12 03:32:27,22.0,1.0,10.0
23544,23545,05/11/2020,,Ghana,2020-05-12 03:32:27,4700.0,22.0,494.0
23548,23549,05/11/2020,,Guinea,2020-05-12 03:32:27,2146.0,11.0,714.0
23549,23550,05/11/2020,,Guinea-Bissau,2020-05-12 03:32:27,761.0,3.0,26.0
23563,23564,05/11/2020,,Ivory Coast,2020-05-12 03:32:27,1730.0,21.0,818.0
23568,23569,05/11/2020,,Kenya,2020-05-12 03:32:27,700.0,33.0,251.0
23575,23576,05/11/2020,,Liberia,2020-05-12 03:32:27,211.0,20.0,85.0
23576,23577,05/11/2020,,Libya,2020-05-12 03:32:27,64.0,3.0,28.0
23581,23582,05/11/2020,,Madagascar,2020-05-12 03:32:27,186.0,0.0,101.0
23582,23583,05/11/2020,,Malawi,2020-05-12 03:32:27,57.0,3.0,24.0
23585,23586,05/11/2020,,Mali,2020-05-12 03:32:27,712.0,39.0,377.0
23587,23588,05/11/2020,,Mauritania,2020-05-12 03:32:27,8.0,1.0,6.0
23588,23589,05/11/2020,,Mauritius,2020-05-12 03:32:27,332.0,10.0,322.0
23594,23595,05/11/2020,,Morocco,2020-05-12 03:32:27,6281.0,188.0,2811.0
23595,23596,05/11/2020,,Mozambique,2020-05-12 03:32:27,103.0,0.0,34.0
23596,23597,05/11/2020,,Namibia,2020-05-12 03:32:27,16.0,0.0,11.0
23601,23602,05/11/2020,,Niger,2020-05-12 03:32:27,832.0,46.0,637.0
23602,23603,05/11/2020,,Nigeria,2020-05-12 03:32:27,4641.0,150.0,902.0
23617,23618,05/11/2020,,Rwanda,2020-05-12 03:32:27,285.0,0.0,150.0
23622,23623,05/11/2020,,Sao Tome and Principe,2020-05-12 03:32:27,208.0,5.0,4.0
23624,23625,05/11/2020,,Senegal,2020-05-12 03:32:27,1886.0,19.0,715.0
23626,23627,05/11/2020,,Seychelles,2020-05-12 03:32:27,11.0,0.0,10.0
23627,23628,05/11/2020,,Sierra Leone,2020-05-12 03:32:27,338.0,19.0,72.0
23631,23632,05/11/2020,,Somalia,2020-05-12 03:32:27,1089.0,52.0,121.0
23632,23633,05/11/2020,,South Africa,2020-05-12 03:32:27,10652.0,206.0,4357.0
23634,23635,05/11/2020,,South Sudan,2020-05-12 03:32:27,156.0,0.0,2.0
23637,23638,05/11/2020,,Sudan,2020-05-12 03:32:27,1526.0,74.0,162.0
23644,23645,05/11/2020,,Tanzania,2020-05-12 03:32:27,509.0,21.0,183.0
23647,23648,05/11/2020,,Togo,2020-05-12 03:32:27,181.0,11.0,89.0
23649,23650,05/11/2020,,Tunisia,2020-05-12 03:32:27,1032.0,45.0,727.0
23652,23653,05/11/2020,,Uganda,2020-05-12 03:32:27,121.0,0.0,55.0
23660,23661,05/11/2020,,Western Sahara,2020-05-12 03:32:27,6.0,0.0,6.0
23662,23663,05/11/2020,,Zambia,2020-05-12 03:32:27,267.0,7.0,117.0
23663,23664,05/11/2020,,Zimbabwe,2020-05-12 03:32:27,36.0,4.0,9.0
23806,23807,05/12/2020,,Algeria,2020-05-13 03:32:26,6067.0,515.0,2998.0
23808,23809,05/12/2020,,Angola,2020-05-13 03:32:26,45.0,2.0,13.0
23821,23822,05/12/2020,,Benin,2020-05-13 03:32:26,327.0,2.0,76.0
23825,23826,05/12/2020,,Botswana,2020-05-13 03:32:26,24.0,1.0,17.0
23829,23830,05/12/2020,,Burkina Faso,2020-05-13 03:32:26,766.0,51.0,588.0
23831,23832,05/12/2020,,Burundi,2020-05-13 03:32:26,15.0,1.0,7.0
23834,23835,05/12/2020,,Cameroon,2020-05-13 03:32:26,2689.0,125.0,1524.0
23835,23836,05/12/2020,,Central African Republic,2020-05-13 03:32:26,143.0,0.0,10.0
23836,23837,05/12/2020,,Chad,2020-05-13 03:32:26,357.0,40.0,76.0
23839,23840,05/12/2020,,Comoros,2020-05-13 03:32:26,11.0,1.0,0.0
23840,23841,05/12/2020,,Congo (Brazzaville),2020-05-13 03:32:26,333.0,11.0,53.0
23841,23842,05/12/2020,,Congo (Kinshasa),2020-05-13 03:32:26,1102.0,44.0,146.0
23849,23850,05/12/2020,,Djibouti,2020-05-13 03:32:26,1256.0,3.0,886.0
23853,23854,05/12/2020,,Egypt,2020-05-13 03:32:26,10093.0,544.0,2326.0
23855,23856,05/12/2020,,Equatorial Guinea,2020-05-13 03:32:26,439.0,4.0,13.0
23856,23857,05/12/2020,,Eritrea,2020-05-13 03:32:26,39.0,0.0,38.0
23858,23859,05/12/2020,,Eswatini,2020-05-13 03:32:26,184.0,2.0,28.0
23859,23860,05/12/2020,,Ethiopia,2020-05-13 03:32:26,261.0,5.0,106.0
23863,23864,05/12/2020,,Gabon,2020-05-13 03:32:26,863.0,9.0,137.0
23864,23865,05/12/2020,,Gambia,2020-05-13 03:32:26,22.0,1.0,10.0
23867,23868,05/12/2020,,Ghana,2020-05-13 03:32:26,5127.0,22.0,494.0
23871,23872,05/12/2020,,Guinea,2020-05-13 03:32:26,2298.0,11.0,816.0
23872,23873,05/12/2020,,Guinea-Bissau,2020-05-13 03:32:26,820.0,3.0,26.0
23886,23887,05/12/2020,,Ivory Coast,2020-05-13 03:32:26,1857.0,21.0,820.0
23891,23892,05/12/2020,,Kenya,2020-05-13 03:32:26,715.0,36.0,259.0
23898,23899,05/12/2020,,Liberia,2020-05-13 03:32:26,211.0,20.0,85.0
23899,23900,05/12/2020,,Libya,2020-05-13 03:32:26,64.0,3.0,28.0
23904,23905,05/12/2020,,Madagascar,2020-05-13 03:32:26,186.0,0.0,101.0
23905,23906,05/12/2020,,Malawi,2020-05-13 03:32:26,57.0,3.0,24.0
23908,23909,05/12/2020,,Mali,2020-05-13 03:32:26,730.0,40.0,398.0
23910,23911,05/12/2020,,Mauritania,2020-05-13 03:32:26,9.0,1.0,6.0
23911,23912,05/12/2020,,Mauritius,2020-05-13 03:32:26,332.0,10.0,322.0
23917,23918,05/12/2020,,Morocco,2020-05-13 03:32:26,6418.0,188.0,2991.0
23918,23919,05/12/2020,,Mozambique,2020-05-13 03:32:26,104.0,0.0,34.0
23919,23920,05/12/2020,,Namibia,2020-05-13 03:32:26,16.0,0.0,11.0
23924,23925,05/12/2020,,Niger,2020-05-13 03:32:26,854.0,47.0,648.0
23925,23926,05/12/2020,,Nigeria,2020-05-13 03:32:26,4787.0,158.0,959.0
23940,23941,05/12/2020,,Rwanda,2020-05-13 03:32:26,286.0,0.0,153.0
23945,23946,05/12/2020,,Sao Tome and Principe,2020-05-13 03:32:26,208.0,5.0,4.0
23947,23948,05/12/2020,,Senegal,2020-05-13 03:32:26,1995.0,19.0,742.0
23949,23950,05/12/2020,,Seychelles,2020-05-13 03:32:26,11.0,0.0,10.0
23950,23951,05/12/2020,,Sierra Leone,2020-05-13 03:32:26,338.0,19.0,72.0
23954,23955,05/12/2020,,Somalia,2020-05-13 03:32:26,1170.0,52.0,126.0
23955,23956,05/12/2020,,South Africa,2020-05-13 03:32:26,11350.0,206.0,4357.0
23957,23958,05/12/2020,,South Sudan,2020-05-13 03:32:26,194.0,0.0,2.0
23960,23961,05/12/2020,,Sudan,2020-05-13 03:32:26,1661.0,80.0,173.0
23967,23968,05/12/2020,,Tanzania,2020-05-13 03:32:26,509.0,21.0,183.0
23970,23971,05/12/2020,,Togo,2020-05-13 03:32:26,199.0,11.0,92.0
23972,23973,05/12/2020,,Tunisia,2020-05-13 03:32:26,1032.0,45.0,740.0
23975,23976,05/12/2020,,Uganda,2020-05-13 03:32:26,129.0,0.0,55.0
23983,23984,05/12/2020,,Western Sahara,2020-05-13 03:32:26,6.0,0.0,6.0
23985,23986,05/12/2020,,Zambia,2020-05-13 03:32:26,441.0,7.0,117.0
23986,23987,05/12/2020,,Zimbabwe,2020-05-13 03:32:26,36.0,4.0,9.0
24129,24130,05/13/2020,,Algeria,2020-05-14 03:32:28,6253.0,522.0,3058.0
24131,24132,05/13/2020,,Angola,2020-05-14 03:32:28,45.0,2.0,14.0
24144,24145,05/13/2020,,Benin,2020-05-14 03:32:28,327.0,2.0,83.0
24148,24149,05/13/2020,,Botswana,2020-05-14 03:32:28,24.0,1.0,17.0
24152,24153,05/13/2020,,Burkina Faso,2020-05-14 03:32:28,773.0,51.0,592.0
24154,24155,05/13/2020,,Burundi,2020-05-14 03:32:28,15.0,1.0,7.0
24157,24158,05/13/2020,,Cameroon,2020-05-14 03:32:28,2800.0,136.0,1543.0
24158,24159,05/13/2020,,Central African Republic,2020-05-14 03:32:28,143.0,0.0,10.0
24159,24160,05/13/2020,,Chad,2020-05-14 03:32:28,372.0,42.0,78.0
24162,24163,05/13/2020,,Comoros,2020-05-14 03:32:28,11.0,1.0,0.0
24163,24164,05/13/2020,,Congo (Brazzaville),2020-05-14 03:32:28,333.0,11.0,53.0
24164,24165,05/13/2020,,Congo (Kinshasa),2020-05-14 03:32:28,1169.0,50.0,148.0
24172,24173,05/13/2020,,Djibouti,2020-05-14 03:32:28,1268.0,3.0,900.0
24176,24177,05/13/2020,,Egypt,2020-05-14 03:32:28,10431.0,556.0,2486.0
24178,24179,05/13/2020,,Equatorial Guinea,2020-05-14 03:32:28,522.0,6.0,13.0
24179,24180,05/13/2020,,Eritrea,2020-05-14 03:32:28,39.0,0.0,38.0
24181,24182,05/13/2020,,Eswatini,2020-05-14 03:32:28,187.0,2.0,48.0
24182,24183,05/13/2020,,Ethiopia,2020-05-14 03:32:28,263.0,5.0,108.0
24186,24187,05/13/2020,,Gabon,2020-05-14 03:32:28,1004.0,9.0,152.0
24187,24188,05/13/2020,,Gambia,2020-05-14 03:32:28,23.0,1.0,10.0
24190,24191,05/13/2020,,Ghana,2020-05-14 03:32:28,5408.0,24.0,514.0
24194,24195,05/13/2020,,Guinea,2020-05-14 03:32:28,2374.0,14.0,856.0
24195,24196,05/13/2020,,Guinea-Bissau,2020-05-14 03:32:28,836.0,3.0,26.0
24209,24210,05/13/2020,,Ivory Coast,2020-05-14 03:32:28,1912.0,24.0,902.0
24214,24215,05/13/2020,,Kenya,2020-05-14 03:32:28,737.0,40.0,281.0
24221,24222,05/13/2020,,Lesotho,2020-05-14 03:32:28,1.0,0.0,0.0
24222,24223,05/13/2020,,Liberia,2020-05-14 03:32:28,213.0,20.0,101.0
24223,24224,05/13/2020,,Libya,2020-05-14 03:32:28,64.0,3.0,28.0
24228,24229,05/13/2020,,Madagascar,2020-05-14 03:32:28,212.0,0.0,107.0
24229,24230,05/13/2020,,Malawi,2020-05-14 03:32:28,63.0,3.0,24.0
24232,24233,05/13/2020,,Mali,2020-05-14 03:32:28,758.0,44.0,412.0
24234,24235,05/13/2020,,Mauritania,2020-05-14 03:32:28,15.0,2.0,6.0
24235,24236,05/13/2020,,Mauritius,2020-05-14 03:32:28,332.0,10.0,322.0
24241,24242,05/13/2020,,Morocco,2020-05-14 03:32:28,6512.0,188.0,3131.0
24242,24243,05/13/2020,,Mozambique,2020-05-14 03:32:28,104.0,0.0,34.0
24243,24244,05/13/2020,,Namibia,2020-05-14 03:32:28,16.0,0.0,11.0
24248,24249,05/13/2020,,Niger,2020-05-14 03:32:28,860.0,49.0,658.0
24249,24250,05/13/2020,,Nigeria,2020-05-14 03:32:28,4971.0,164.0,1070.0
24264,24265,05/13/2020,,Rwanda,2020-05-14 03:32:28,287.0,0.0,164.0
24269,24270,05/13/2020,,Sao Tome and Principe,2020-05-14 03:32:28,220.0,6.0,4.0
24271,24272,05/13/2020,,Senegal,2020-05-14 03:32:28,2105.0,21.0,782.0
24273,24274,05/13/2020,,Seychelles,2020-05-14 03:32:28,11.0,0.0,10.0
24274,24275,05/13/2020,,Sierra Leone,2020-05-14 03:32:28,387.0,26.0,97.0
24278,24279,05/13/2020,,Somalia,2020-05-14 03:32:28,1219.0,52.0,130.0
24279,24280,05/13/2020,,South Africa,2020-05-14 03:32:28,12074.0,219.0,4745.0
24281,24282,05/13/2020,,South Sudan,2020-05-14 03:32:28,203.0,0.0,2.0
24284,24285,05/13/2020,,Sudan,2020-05-14 03:32:28,1818.0,90.0,198.0
24291,24292,05/13/2020,,Tanzania,2020-05-14 03:32:28,509.0,21.0,183.0
24294,24295,05/13/2020,,Togo,2020-05-14 03:32:28,219.0,11.0,96.0
24296,24297,05/13/2020,,Tunisia,2020-05-14 03:32:28,1032.0,45.0,759.0
24299,24300,05/13/2020,,Uganda,2020-05-14 03:32:28,139.0,0.0,55.0
24307,24308,05/13/2020,,Western Sahara,2020-05-14 03:32:28,6.0,0.0,6.0
24309,24310,05/13/2020,,Zambia,2020-05-14 03:32:28,446.0,7.0,124.0
24310,24311,05/13/2020,,Zimbabwe,2020-05-14 03:32:28,37.0,4.0,12.0
24453,24454,05/14/2020,,Algeria,2020-05-15 02:33:02,6442.0,529.0,3158.0
24455,24456,05/14/2020,,Angola,2020-05-15 02:33:02,48.0,2.0,14.0
24468,24469,05/14/2020,,Benin,2020-05-15 02:33:02,339.0,2.0,83.0
24472,24473,05/14/2020,,Botswana,2020-05-15 02:33:02,24.0,1.0,17.0
24476,24477,05/14/2020,,Burkina Faso,2020-05-15 02:33:02,773.0,51.0,592.0
24478,24479,05/14/2020,,Burundi,2020-05-15 02:33:02,15.0,1.0,7.0
24481,24482,05/14/2020,,Cameroon,2020-05-15 02:33:02,2954.0,139.0,1553.0
24482,24483,05/14/2020,,Central African Republic,2020-05-15 02:33:02,143.0,0.0,10.0
24483,24484,05/14/2020,,Chad,2020-05-15 02:33:02,399.0,46.0,83.0
24486,24487,05/14/2020,,Comoros,2020-05-15 02:33:02,11.0,1.0,3.0
24487,24488,05/14/2020,,Congo (Brazzaville),2020-05-15 02:33:02,391.0,15.0,87.0
24488,24489,05/14/2020,,Congo (Kinshasa),2020-05-15 02:33:02,1242.0,50.0,157.0
24496,24497,05/14/2020,,Djibouti,2020-05-15 02:33:02,1284.0,3.0,905.0
24500,24501,05/14/2020,,Egypt,2020-05-15 02:33:02,10829.0,571.0,2626.0
24502,24503,05/14/2020,,Equatorial Guinea,2020-05-15 02:33:02,583.0,7.0,13.0
24503,24504,05/14/2020,,Eritrea,2020-05-15 02:33:02,39.0,0.0,38.0
24505,24506,05/14/2020,,Eswatini,2020-05-15 02:33:02,187.0,2.0,51.0
24506,24507,05/14/2020,,Ethiopia,2020-05-15 02:33:02,272.0,5.0,108.0
24510,24511,05/14/2020,,Gabon,2020-05-15 02:33:02,1104.0,10.0,182.0
24511,24512,05/14/2020,,Gambia,2020-05-15 02:33:02,23.0,1.0,10.0
24513,24514,05/14/2020,,Ghana,2020-05-15 02:33:02,5530.0,24.0,674.0
24517,24518,05/14/2020,,Guinea,2020-05-15 02:33:02,2473.0,15.0,895.0
24518,24519,05/14/2020,,Guinea-Bissau,2020-05-15 02:33:02,913.0,3.0,26.0
24531,24532,05/14/2020,,Ivory Coast,2020-05-15 02:33:02,1971.0,24.0,930.0
24536,24537,05/14/2020,,Kenya,2020-05-15 02:33:02,758.0,42.0,284.0
24543,24544,05/14/2020,,Lesotho,2020-05-15 02:33:02,1.0,0.0,0.0
24544,24545,05/14/2020,,Liberia,2020-05-15 02:33:02,215.0,20.0,105.0
24545,24546,05/14/2020,,Libya,2020-05-15 02:33:02,64.0,3.0,28.0
24550,24551,05/14/2020,,Madagascar,2020-05-15 02:33:02,230.0,0.0,108.0
24551,24552,05/14/2020,,Malawi,2020-05-15 02:33:02,63.0,3.0,24.0
24554,24555,05/14/2020,,Mali,2020-05-15 02:33:02,779.0,46.0,436.0
24556,24557,05/14/2020,,Mauritania,2020-05-15 02:33:02,20.0,2.0,7.0
24557,24558,05/14/2020,,Mauritius,2020-05-15 02:33:02,332.0,10.0,322.0
24563,24564,05/14/2020,,Morocco,2020-05-15 02:33:02,6607.0,190.0,3310.0
24564,24565,05/14/2020,,Mozambique,2020-05-15 02:33:02,115.0,0.0,35.0
24565,24566,05/14/2020,,Namibia,2020-05-15 02:33:02,16.0,0.0,12.0
24570,24571,05/14/2020,,Niger,2020-05-15 02:33:02,876.0,50.0,677.0
24571,24572,05/14/2020,,Nigeria,2020-05-15 02:33:02,5162.0,167.0,1180.0
24586,24587,05/14/2020,,Rwanda,2020-05-15 02:33:02,287.0,0.0,168.0
24591,24592,05/14/2020,,Sao Tome and Principe,2020-05-15 02:33:02,235.0,7.0,4.0
24593,24594,05/14/2020,,Senegal,2020-05-15 02:33:02,2189.0,23.0,842.0
24595,24596,05/14/2020,,Seychelles,2020-05-15 02:33:02,11.0,0.0,10.0
24596,24597,05/14/2020,,Sierra Leone,2020-05-15 02:33:02,408.0,26.0,97.0
24600,24601,05/14/2020,,Somalia,2020-05-15 02:33:02,1284.0,53.0,135.0
24601,24602,05/14/2020,,South Africa,2020-05-15 02:33:02,12739.0,238.0,5676.0
24603,24604,05/14/2020,,South Sudan,2020-05-15 02:33:02,203.0,0.0,3.0
24605,24606,05/14/2020,,Sudan,2020-05-15 02:33:02,1818.0,90.0,198.0
24612,24613,05/14/2020,,Tanzania,2020-05-15 02:33:02,509.0,21.0,183.0
24615,24616,05/14/2020,,Togo,2020-05-15 02:33:02,238.0,11.0,96.0
24617,24618,05/14/2020,,Tunisia,2020-05-15 02:33:02,1032.0,45.0,770.0
24620,24621,05/14/2020,,Uganda,2020-05-15 02:33:02,160.0,0.0,63.0
24628,24629,05/14/2020,,Western Sahara,2020-05-15 02:33:02,6.0,0.0,6.0
24630,24631,05/14/2020,,Zambia,2020-05-15 02:33:02,654.0,7.0,124.0
24631,24632,05/14/2020,,Zimbabwe,2020-05-15 02:33:02,37.0,4.0,13.0
24830,24831,05/15/2020,,Algeria,2020-05-16 02:32:19,6629.0,536.0,3271.0
24832,24833,05/15/2020,,Angola,2020-05-16 02:32:19,48.0,2.0,17.0
24845,24846,05/15/2020,,Benin,2020-05-16 02:32:19,339.0,2.0,83.0
24849,24850,05/15/2020,,Botswana,2020-05-16 02:32:19,24.0,1.0,17.0
24853,24854,05/15/2020,,Burkina Faso,2020-05-16 02:32:19,780.0,51.0,595.0
24855,24856,05/15/2020,,Burundi,2020-05-16 02:32:19,15.0,1.0,7.0
24858,24859,05/15/2020,,Cameroon,2020-05-16 02:32:19,3105.0,140.0,1567.0
24859,24860,05/15/2020,,Central African Republic,2020-05-16 02:32:19,301.0,0.0,13.0
24860,24861,05/15/2020,,Chad,2020-05-16 02:32:19,428.0,48.0,88.0
24863,24864,05/15/2020,,Comoros,2020-05-16 02:32:19,11.0,1.0,3.0
24864,24865,05/15/2020,,Congo (Brazzaville),2020-05-16 02:32:19,391.0,15.0,87.0
24865,24866,05/15/2020,,Congo (Kinshasa),2020-05-16 02:32:19,1298.0,50.0,212.0
24873,24874,05/15/2020,,Djibouti,2020-05-16 02:32:19,1309.0,4.0,935.0
24877,24878,05/15/2020,,Egypt,2020-05-16 02:32:19,11228.0,592.0,2799.0
24879,24880,05/15/2020,,Equatorial Guinea,2020-05-16 02:32:19,594.0,7.0,22.0
24880,24881,05/15/2020,,Eritrea,2020-05-16 02:32:19,39.0,0.0,39.0
24882,24883,05/15/2020,,Eswatini,2020-05-16 02:32:19,190.0,2.0,66.0
24883,24884,05/15/2020,,Ethiopia,2020-05-16 02:32:19,287.0,5.0,112.0
24887,24888,05/15/2020,,Gabon,2020-05-16 02:32:19,1209.0,10.0,219.0
24888,24889,05/15/2020,,Gambia,2020-05-16 02:32:19,23.0,1.0,10.0
24890,24891,05/15/2020,,Ghana,2020-05-16 02:32:19,5638.0,28.0,1460.0
24894,24895,05/15/2020,,Guinea,2020-05-16 02:32:19,2473.0,15.0,895.0
24895,24896,05/15/2020,,Guinea-Bissau,2020-05-16 02:32:19,913.0,3.0,26.0
24908,24909,05/15/2020,,Ivory Coast,2020-05-16 02:32:19,2017.0,24.0,942.0
24913,24914,05/15/2020,,Kenya,2020-05-16 02:32:19,781.0,45.0,284.0
24920,24921,05/15/2020,,Lesotho,2020-05-16 02:32:19,1.0,0.0,0.0
24921,24922,05/15/2020,,Liberia,2020-05-16 02:32:19,219.0,20.0,108.0
24922,24923,05/15/2020,,Libya,2020-05-16 02:32:19,64.0,3.0,28.0
24927,24928,05/15/2020,,Madagascar,2020-05-16 02:32:19,238.0,0.0,112.0
24928,24929,05/15/2020,,Malawi,2020-05-16 02:32:19,63.0,3.0,24.0
24931,24932,05/15/2020,,Mali,2020-05-16 02:32:19,806.0,46.0,455.0
24933,24934,05/15/2020,,Mauritania,2020-05-16 02:32:19,29.0,3.0,7.0
24934,24935,05/15/2020,,Mauritius,2020-05-16 02:32:19,332.0,10.0,322.0
24940,24941,05/15/2020,,Morocco,2020-05-16 02:32:19,6652.0,190.0,3400.0
24941,24942,05/15/2020,,Mozambique,2020-05-16 02:32:19,119.0,0.0,42.0
24942,24943,05/15/2020,,Namibia,2020-05-16 02:32:19,16.0,0.0,13.0
24947,24948,05/15/2020,,Niger,2020-05-16 02:32:19,885.0,51.0,684.0
24948,24949,05/15/2020,,Nigeria,2020-05-16 02:32:19,5450.0,171.0,1320.0
24963,24964,05/15/2020,,Rwanda,2020-05-16 02:32:19,287.0,0.0,177.0
24968,24969,05/15/2020,,Sao Tome and Principe,2020-05-16 02:32:19,235.0,7.0,4.0
24970,24971,05/15/2020,,Senegal,2020-05-16 02:32:19,2310.0,25.0,890.0
24972,24973,05/15/2020,,Seychelles,2020-05-16 02:32:19,11.0,0.0,10.0
24973,24974,05/15/2020,,Sierra Leone,2020-05-16 02:32:19,447.0,27.0,97.0
24977,24978,05/15/2020,,Somalia,2020-05-16 02:32:19,1284.0,53.0,135.0
24978,24979,05/15/2020,,South Africa,2020-05-16 02:32:19,13524.0,247.0,6083.0
24980,24981,05/15/2020,,South Sudan,2020-05-16 02:32:19,236.0,4.0,4.0
24982,24983,05/15/2020,,Sudan,2020-05-16 02:32:19,1964.0,91.0,205.0
24989,24990,05/15/2020,,Tanzania,2020-05-16 02:32:19,509.0,21.0,183.0
24992,24993,05/15/2020,,Togo,2020-05-16 02:32:19,263.0,11.0,96.0
24994,24995,05/15/2020,,Tunisia,2020-05-16 02:32:19,1035.0,45.0,802.0
24997,24998,05/15/2020,,Uganda,2020-05-16 02:32:19,203.0,0.0,63.0
25005,25006,05/15/2020,,Western Sahara,2020-05-16 02:32:19,6.0,0.0,6.0
25007,25008,05/15/2020,,Zambia,2020-05-16 02:32:19,654.0,7.0,124.0
25008,25009,05/15/2020,,Zimbabwe,2020-05-16 02:32:19,42.0,4.0,13.0
25207,25208,05/16/2020,,Algeria,2020-05-17 02:32:32,6821.0,542.0,3409.0
25209,25210,05/16/2020,,Angola,2020-05-17 02:32:32,48.0,2.0,17.0
25222,25223,05/16/2020,,Benin,2020-05-17 02:32:32,339.0,2.0,83.0
25226,25227,05/16/2020,,Botswana,2020-05-17 02:32:32,24.0,1.0,17.0
25230,25231,05/16/2020,,Burkina Faso,2020-05-17 02:32:32,782.0,51.0,604.0
25232,25233,05/16/2020,,Burundi,2020-05-17 02:32:32,15.0,1.0,7.0
25235,25236,05/16/2020,,Cameroon,2020-05-17 02:32:32,3105.0,140.0,1567.0
25236,25237,05/16/2020,,Central African Republic,2020-05-17 02:32:32,327.0,0.0,13.0
25237,25238,05/16/2020,,Chad,2020-05-17 02:32:32,474.0,50.0,111.0
25240,25241,05/16/2020,,Comoros,2020-05-17 02:32:32,11.0,1.0,3.0
25241,25242,05/16/2020,,Congo (Brazzaville),2020-05-17 02:32:32,391.0,15.0,87.0
25242,25243,05/16/2020,,Congo (Kinshasa),2020-05-17 02:32:32,1455.0,61.0,270.0
25250,25251,05/16/2020,,Djibouti,2020-05-17 02:32:32,1331.0,4.0,950.0
25254,25255,05/16/2020,,Egypt,2020-05-17 02:32:32,11719.0,612.0,2950.0
25256,25257,05/16/2020,,Equatorial Guinea,2020-05-17 02:32:32,594.0,7.0,22.0
25257,25258,05/16/2020,,Eritrea,2020-05-17 02:32:32,39.0,0.0,39.0
25259,25260,05/16/2020,,Eswatini,2020-05-17 02:32:32,202.0,2.0,72.0
